nohup: ignoring input
epoch 0 batch 0: loss:232.698227; accuracy:0.0622
epoch 28 batch 44: loss:2.883907; accuracy:0.2156
epoch 28 batch 45: loss:2.815139; accuracy:0.1978
epoch 28 batch 46: loss:3.016913; accuracy:0.1578
epoch 28 batch 47: loss:3.078361; accuracy:0.1733
epoch 28 batch 48: loss:2.940160; accuracy:0.1756
epoch 28 batch 49: loss:2.916404; accuracy:0.2067
epoch 28 batch 50: loss:2.842175; accuracy:0.1844
epoch 28 batch 51: loss:3.039165; accuracy:0.1711
epoch 28 batch 52: loss:3.108423; accuracy:0.1356
epoch 28 batch 53: loss:2.924958; accuracy:0.1800
epoch 28 batch 54: loss:3.185014; accuracy:0.1133
epoch 28 batch 55: loss:2.796515; accuracy:0.2044
epoch 28 batch 56: loss:2.903695; accuracy:0.2156
epoch 28 batch 57: loss:3.060687; accuracy:0.1400
epoch 28 batch 58: loss:3.040185; accuracy:0.1556
epoch 28 batch 59: loss:2.968239; accuracy:0.1422
epoch 28 batch 60: loss:3.059915; accuracy:0.1378
epoch 28 batch 61: loss:3.027312; accuracy:0.1267
epoch 28 batch 62: loss:3.097237; accuracy:0.1733
epoch 28 batch 63: loss:2.989894; accuracy:0.1556
epoch 28 batch 64: loss:3.039474; accuracy:0.1756
epoch 28 batch 65: loss:3.132196; accuracy:0.1556
epoch 28 batch 66: loss:3.096213; accuracy:0.1422
epoch 28 batch 67: loss:3.153067; accuracy:0.1444
epoch 28 batch 68: loss:3.173567; accuracy:0.1311
epoch 28 batch 69: loss:2.858919; accuracy:0.1889
epoch 28 batch 70: loss:3.045556; accuracy:0.1644
epoch 28 batch 71: loss:3.001902; accuracy:0.1822
epoch 28 batch 72: loss:2.974283; accuracy:0.1733
epoch 28 batch 73: loss:2.805327; accuracy:0.1911
epoch 28 batch 74: loss:3.012980; accuracy:0.1489
epoch 28 batch 75: loss:3.032050; accuracy:0.1756
epoch 28 batch 76: loss:3.023353; accuracy:0.1267
epoch 28 batch 77: loss:2.842070; accuracy:0.1978
epoch 28 batch 78: loss:3.023799; accuracy:0.1733
epoch 28 batch 79: loss:2.943337; accuracy:0.1778
epoch 28 batch 80: loss:2.951931; accuracy:0.1822
epoch 28 batch 81: loss:2.809881; accuracy:0.2267
epoch 28 batch 82: loss:2.846326; accuracy:0.1978
epoch 28 batch 83: loss:2.930064; accuracy:0.1778
epoch 28 batch 84: loss:2.897724; accuracy:0.1644
epoch 28 batch 85: loss:2.868785; accuracy:0.1889
epoch 28 batch 86: loss:2.990330; accuracy:0.1356
epoch 28 batch 87: loss:3.040975; accuracy:0.1689
epoch 28 batch 88: loss:2.811369; accuracy:0.1978
epoch 28 batch 89: loss:3.088708; accuracy:0.1667
epoch 28 batch 90: loss:3.089862; accuracy:0.1467
epoch 28 batch 91: loss:3.091980; accuracy:0.0911
epoch 28 batch 92: loss:2.860801; accuracy:0.2200
epoch 28 batch 93: loss:2.908346; accuracy:0.1467
epoch 28 batch 94: loss:2.978745; accuracy:0.1556
epoch 28 batch 95: loss:2.927485; accuracy:0.1956
epoch 28 batch 96: loss:2.831309; accuracy:0.2044
epoch 28 batch 97: loss:2.921466; accuracy:0.1733
epoch 28 batch 98: loss:2.956147; accuracy:0.1311
epoch 28 batch 99: loss:2.800029; accuracy:0.2200

epoch 28, on val, loss=1.4536 acc=0.3969

epoch 29 batch 0: loss:3.074718; accuracy:0.1311
epoch 29 batch 1: loss:3.021127; accuracy:0.1511
epoch 29 batch 2: loss:2.976839; accuracy:0.1711
epoch 29 batch 3: loss:2.989281; accuracy:0.1867
epoch 29 batch 4: loss:2.943512; accuracy:0.1733
epoch 29 batch 5: loss:3.058770; accuracy:0.1667
epoch 29 batch 6: loss:2.961458; accuracy:0.1667
epoch 29 batch 7: loss:2.967103; accuracy:0.1844
epoch 29 batch 8: loss:2.668422; accuracy:0.2444
epoch 29 batch 9: loss:3.043775; accuracy:0.1356
epoch 29 batch 10: loss:2.976589; accuracy:0.1844
epoch 29 batch 11: loss:2.921275; accuracy:0.1600
epoch 29 batch 12: loss:2.810836; accuracy:0.2044
epoch 29 batch 13: loss:3.106083; accuracy:0.1400
epoch 29 batch 14: loss:2.910135; accuracy:0.1667
epoch 29 batch 15: loss:2.831340; accuracy:0.2133
epoch 29 batch 16: loss:3.054613; accuracy:0.1400
epoch 29 batch 17: loss:2.931586; accuracy:0.1333
epoch 29 batch 18: loss:2.806043; accuracy:0.2156
epoch 29 batch 19: loss:2.971869; accuracy:0.1800
epoch 29 batch 20: loss:3.070984; accuracy:0.1711
epoch 29 batch 21: loss:3.046217; accuracy:0.1489
epoch 29 batch 22: loss:3.076589; accuracy:0.1267
epoch 29 batch 23: loss:2.792843; accuracy:0.2044
epoch 29 batch 24: loss:3.109890; accuracy:0.1311
epoch 29 batch 25: loss:3.145601; accuracy:0.1422
epoch 29 batch 26: loss:3.019779; accuracy:0.1889
epoch 29 batch 27: loss:3.008409; accuracy:0.1844
epoch 29 batch 28: loss:2.869407; accuracy:0.2244
epoch 29 batch 29: loss:2.972454; accuracy:0.1267
epoch 29 batch 30: loss:2.827104; accuracy:0.1933
epoch 29 batch 31: loss:3.061845; accuracy:0.1422
epoch 29 batch 32: loss:2.822887; accuracy:0.1978
epoch 29 batch 33: loss:3.040102; accuracy:0.1711
epoch 29 batch 34: loss:3.052561; accuracy:0.1356
epoch 29 batch 35: loss:3.064777; accuracy:0.1333
epoch 29 batch 36: loss:2.963842; accuracy:0.1778
epoch 29 batch 37: loss:2.814368; accuracy:0.2067
